2019/10/29 2:23:19,28.1840392,
2019/10/29 2:23:22,28.1841236,
2019/10/29 2:23:25,28.184521,
2019/10/29 2:23:27,28.1831607,
2019/10/29 2:23:30,28.1805868,
2019/10/29 2:23:32,28.1796858,
2019/10/29 2:23:35,28.1792565,
2019/10/29 2:23:37,28.1776898,
2019/10/29 2:23:40,28.176096,
2019/10/29 2:23:42,28.1744877,
2019/10/29 2:23:45,28.1737629,
2019/10/29 2:23:47,28.1737556,
2019/10/29 2:23:50,28.1729964,
2019/10/29 2:23:52,28.1718363,
2019/10/29 2:23:55,28.1707283,
2019/10/29 2:23:57,28.1711984,
2019/10/29 2:24:00,28.1701599,
2019/10/29 2:24:02,28.1708025,
2019/10/29 2:24:05,28.1712214,
2019/10/29 2:24:07,28.1721814,
2019/10/29 2:24:10,28.172093,
2019/10/29 2:24:12,28.1708983,
2019/10/29 2:24:15,28.1703606,
2019/10/29 2:24:17,28.1690872,
2019/10/29 2:24:20,28.1685935,
2019/10/29 2:24:22,28.1666987,
2019/10/29 2:24:25,28.1659276,
2019/10/29 2:24:27,28.1658106,
2019/10/29 2:24:30,28.1651124,
2019/10/29 2:24:32,28.164585,
2019/10/29 2:24:35,28.1646677,
2019/10/29 2:24:37,28.1665753,
2019/10/29 2:24:40,28.1695203,
2019/10/29 2:24:42,28.1717285,
2019/10/29 2:24:45,28.1739194,
2019/10/29 2:24:47,28.173809,
2019/10/29 2:24:49,28.1738237,
2019/10/29 2:24:52,28.1732489,
2019/10/29 2:24:54,28.1715127,
2019/10/29 2:24:57,28.1689704,
2019/10/29 2:24:59,28.1633886,
2019/10/29 2:25:02,28.1594322,
2019/10/29 2:25:05,28.1541785,
2019/10/29 2:25:07,28.150046,
2019/10/29 2:25:10,28.147332,
2019/10/29 2:25:12,28.1468402,
2019/10/29 2:25:15,28.1437158,
2019/10/29 2:25:17,28.1418353,
2019/10/29 2:25:20,28.1414152,
2019/10/29 2:25:22,28.1411128,
2019/10/29 2:25:24,28.1431647,
2019/10/29 2:25:27,28.1426261,
2019/10/29 2:25:30,28.1410355,
2019/10/29 2:25:32,28.1389555,
2019/10/29 2:25:34,28.1398868,
2019/10/29 2:25:37,28.1398122,
2019/10/29 2:25:39,28.1389657,
2019/10/29 2:25:42,28.1374222,
2019/10/29 2:25:44,28.135477,
2019/10/29 2:25:47,28.1335128,
2019/10/29 2:25:49,28.1338689,
2019/10/29 2:25:52,28.135269,
2019/10/29 2:25:55,28.1357737,
2019/10/29 2:25:57,28.1370716,
2019/10/29 2:26:00,28.1379073,
2019/10/29 2:26:02,28.1336332,
2019/10/29 2:26:05,28.1278704,
2019/10/29 2:26:07,28.1225073,
2019/10/29 2:26:10,28.1189915,
2019/10/29 2:26:12,28.1164919,
2019/10/29 2:26:15,28.110149,
2019/10/29 2:26:17,28.1037008,
2019/10/29 2:26:20,28.0996334,
2019/10/29 2:26:22,28.0944395,
2019/10/29 2:26:25,28.0925962,
