2019/10/29 2:03:24,28.1697261,
2019/10/29 2:03:27,28.1710711,
2019/10/29 2:03:30,28.1704232,
2019/10/29 2:03:32,28.1702539,
2019/10/29 2:03:35,28.1692848,
2019/10/29 2:03:37,28.1698491,
2019/10/29 2:03:40,28.17005,
2019/10/29 2:03:42,28.1685896,
2019/10/29 2:03:45,28.1676475,
2019/10/29 2:03:48,28.1649178,
2019/10/29 2:03:50,28.163745,
2019/10/29 2:03:53,28.1624315,
2019/10/29 2:03:55,28.1606337,
2019/10/29 2:03:58,28.1604465,
2019/10/29 2:04:00,28.1603631,
2019/10/29 2:04:03,28.1570781,
2019/10/29 2:04:05,28.1542979,
2019/10/29 2:04:08,28.1530482,
2019/10/29 2:04:10,28.1513556,
2019/10/29 2:04:13,28.1517935,
2019/10/29 2:04:15,28.1550553,
2019/10/29 2:04:18,28.1546786,
2019/10/29 2:04:20,28.1559619,
2019/10/29 2:04:23,28.1561688,
2019/10/29 2:04:25,28.1544718,
2019/10/29 2:04:28,28.1539336,
2019/10/29 2:04:30,28.1523357,
2019/10/29 2:04:33,28.1517684,
2019/10/29 2:04:35,28.150283,
2019/10/29 2:04:38,28.1531947,
2019/10/29 2:04:40,28.1533082,
2019/10/29 2:04:43,28.1512942,
2019/10/29 2:04:45,28.1504445,
2019/10/29 2:04:48,28.1488801,
2019/10/29 2:04:50,28.1470913,
2019/10/29 2:04:53,28.144734,
2019/10/29 2:04:55,28.1441205,
2019/10/29 2:04:58,28.1440503,
2019/10/29 2:05:00,28.1470373,
2019/10/29 2:05:03,28.1463948,
2019/10/29 2:05:05,28.1464252,
2019/10/29 2:05:08,28.1456407,
2019/10/29 2:05:10,28.1462729,
2019/10/29 2:05:13,28.1450241,
2019/10/29 2:05:15,28.1457532,
2019/10/29 2:05:18,28.1465784,
2019/10/29 2:05:20,28.1457658,
2019/10/29 2:05:23,28.1460233,
2019/10/29 2:05:25,28.1464834,
2019/10/29 2:05:28,28.149573,
2019/10/29 2:05:30,28.1514168,
2019/10/29 2:05:33,28.1534808,
2019/10/29 2:05:35,28.1538092,
2019/10/29 2:05:38,28.1554726,
2019/10/29 2:05:40,28.1573176,
2019/10/29 2:05:43,28.1553219,
2019/10/29 2:05:45,28.1546199,
2019/10/29 2:05:48,28.1557021,
2019/10/29 2:05:50,28.1559335,
2019/10/29 2:05:53,28.1558543,
2019/10/29 2:05:55,28.1553631,
2019/10/29 2:05:58,28.1578742,
2019/10/29 2:06:00,28.1613036,
2019/10/29 2:06:03,28.1624867,
2019/10/29 2:06:05,28.1594819,
2019/10/29 2:06:08,28.1576283,
2019/10/29 2:06:10,28.1542977,
2019/10/29 2:06:13,28.1525694,
2019/10/29 2:06:15,28.1537705,
